vintage_id,wine_id,types
147414238,1636287,Red wine
1966122,1444420,Red wine
12642766,1183132,Red wine
1476837,1154245,Red wine
47689134,3793237,Red wine
152812704,4800833,Red wine
149653942,1526565,White wine
76975471,1428609,White wine
20221703,1371113,Red wine
26474849,1519609,Red wine
152537045,5427893,Red wine
4609395,1315064,White wine
27473313,1916707,Red wine
8592449,1397176,Red wine
146668490,1660335,White wine
34081805,1323947,Red wine
15244578,1645134,White wine
2223345,1196121,Red wine
151716180,1671286,Red wine
163303601,7954476,Red wine
154846965,3974404,Red wine
18600972,1240432,Red wine
156366517,6145662,Red wine
149069127,2816727,Red wine
147616579,20576,Red wine
147832802,4977836,White wine
2102466,1259440,White wine
1333708,1200773,Red wine
18516018,1146596,White wine
119060287,1626410,Red wine
143339339,3537729,Red wine
81234399,3683614,Red wine
159339717,1925107,Red wine
74700296,94367,Red wine
5127114,1364801,Red wine
149154942,1642665,Red wine
9225764,1328493,Red wine
146193830,3287590,White wine
158210995,6648929,Red wine
151771688,5300165,Red wine
78374493,2309115,Red wine
142919814,3789286,White wine
3189524,1240368,Red wine
19621871,1209241,Red wine
19881433,1999219,White wine
4451495,3609,Red wine
148140570,1421749,White wine
22226923,1502941,Red wine
3116397,1536341,White wine
96223132,2575917,Red wine
18349817,3211594,White wine
144818226,67564,Red wine
4407355,1553370,Red wine
151038014,1563926,White wine
4368517,99556,Red wine
58888933,3775535,Red wine
2760846,1467162,Red wine
2795976,1315682,Red wine
3662333,2013650,Red wine
47416464,2389868,White wine
5283583,1239180,Red wine
42633763,2226416,White wine
144375012,2677640,Red wine
3841917,1259441,Red wine
157358595,6262335,Red wine
2912575,1783586,White wine
13767847,1267841,Red wine
19109894,1575798,Red wine
20035087,1574849,Red wine
7339543,75666,Red wine
151566525,7360,Red wine
6933513,1612621,White wine
3276768,1741942,Red wine
17312810,1192627,Red wine
151287873,1531985,White wine
155556312,5946697,Red wine
157184290,5892765,Red wine
156813717,2263573,White wine
83843606,2782165,Red wine
1670839,1203133,Red wine
27319497,1387134,Red wine
146964933,3655645,Red wine
20590929,1497085,White wine
17596136,1445356,Red wine
1512067,1169803,Fortified Wine
2611138,1575752,Red wine
17942427,1288299,Red wine
157603981,1690578,White wine
144748563,3090760,Red wine
19964444,2527802,White wine
3053962,1787273,White wine
154345764,2101093,Red wine
162830046,7898241,White wine
2327815,1579363,Red wine
148239015,1498642,Red wine
43134090,3649742,Red wine
6250593,1554002,White wine
144685595,2793759,White wine
4051214,1141401,Red wine
10986263,1181547,Red wine
23351681,1376090,White wine
155001893,2083750,Red wine
10562453,1188238,Red wine
3655945,1220695,Red wine
50993526,1987077,White wine
1868546,1153712,Red wine
143149147,1174531,White wine
141660532,1137750,Red wine
147054650,2601224,Red wine
144221768,1218399,White wine
9630054,1211303,Red wine
147290567,1372481,Red wine
142931463,3941982,White wine
37028533,3177452,White wine
145260173,4679241,White wine
37331004,1174293,Red wine
14796029,1207734,Red wine
1741246,1242853,Red wine
4341054,2183392,Red wine
2731162,1661018,Red wine
154202903,4564419,White wine
157311085,5905608,Red wine
12245200,1957132,Red wine
21217557,2110126,White wine
110765557,1100835,Red wine
23135057,1264561,Red wine
164003413,2145480,Red wine
22468801,83314,White wine
29142083,1734562,Red wine
100424665,1233301,Red wine
4898744,1750841,Red wine
35451590,3431840,White wine
4836416,1292008,Red wine
17359666,1279000,Red wine
10750316,1219168,Red wine
95141638,75648,White wine
4568605,1227884,Red wine
1382362,1246181,Red wine
147795614,4974522,White wine
156104682,3223868,Red wine
10047300,1413287,Red wine
3616903,8901,Red wine
142781890,2754353,Red wine
61663009,1521362,Red wine
148322167,4925607,Red wine
26077822,2015488,Red wine
153373092,1189717,White wine
2951066,1255515,White wine
5127062,75651,Red wine
157703331,2479797,Red wine
15304941,1204148,Red wine
37017263,2363253,Red wine
147294654,1855353,Red wine
149060788,1648674,Red wine
1258042,1190207,Red wine
5061520,1240120,Red wine
143429187,2111678,Red wine
141285321,2479790,Red wine
17951652,2931116,White wine
14504049,1175381,Red wine
144551697,1226421,White wine
103596494,1611385,White wine
28964967,1395226,White wine
27611927,2361434,Red wine
104521278,2786869,Red wine
28565777,1375032,Red wine
22194350,1233912,Red wine
30255287,1226981,White wine
5992528,1804063,Red wine
65720323,1237188,Red wine
11341938,1254820,Red wine
2234619,1240962,Red wine
151243026,1151004,White wine
1820311,1228539,Red wine
143576631,1240991,White wine
147805849,4792584,Red wine
64180595,2403345,Red wine
4149952,1253193,Red wine
27326092,1253112,Red wine
4172911,1913053,Red wine
1469046,1184265,Sparkling wine
7136758,1322600,Red wine
1558172,1209877,Red wine
34816730,22303,Red wine
13972282,1223452,White wine
46181804,1255087,Red wine
3101230,1205720,Red wine
143131941,2776165,Red wine
4450213,1249516,Red wine
21028864,2037456,Red wine
20550537,2895999,Red wine
12033740,1647655,Red wine
20554000,1320188,Red wine
3056639,1832768,Sparkling wine
158580189,6760968,Red wine
17056729,1173087,White wine
24792165,2129350,Red wine
3490920,1874097,Red wine
25378237,2312483,Red wine
156325604,1247468,White wine
53117780,1970971,Red wine
19134008,1314907,White wine
153180001,5014868,Red wine
34260472,1884612,Red wine
29815183,1205587,Red wine
145690629,1848957,Red wine
156294958,1607964,White wine
5588180,1915135,Red wine
16743419,1819282,Red wine
4334697,51864,Red wine
146703474,4809734,Red wine
93838978,1135607,Red wine
23382084,1678691,Red wine
26286617,1134001,Red wine
144711202,4486830,Red wine
14154827,1193300,Red wine
20382778,1224401,Red wine
18270343,1129460,Red wine
15112336,1189701,Red wine
1186680,736115,Red wine
17446261,1204839,Red wine
19388282,1243843,Red wine
17874559,1126805,Red wine
125559447,1893748,Red wine
1375869,1084122,Red wine
1262481,1099243,Red wine
38653117,1203042,Red wine
151103066,5246604,White wine
1209986,2147,Red wine
15907901,1233969,Red wine
40238080,1158252,White wine
144233959,1144526,Red wine
87026851,1163066,Red wine
20531616,1215086,Red wine
22424561,95919,White wine
15971369,96855,Red wine
121243256,1614560,Rosé wine
1453634,1108653,Red wine
17764615,8475,Red wine
117698394,2472891,Red wine
14265093,76476,White wine
52488002,1302027,White wine
4259610,36304,Red wine
22151154,16414,Red wine
119909132,1225985,Red wine
32250894,28254,Red wine
5557896,1363752,Red wine
27608841,1098865,Red wine
15510776,15292,Red wine
156274430,3390935,Red wine
19515143,779318,White wine
83217150,1160522,Red wine
42963303,3110302,Red wine
16482948,1151535,Red wine
145354519,17474,Red wine
33446568,75920,Red wine
17258568,1135826,White wine
14163820,1208021,Red wine
14921917,1899135,White wine
14683885,23820,White wine
17757841,15194,Red wine
155320435,4208711,Red wine
17539554,73759,Red wine
48713216,71354,Red wine
19936693,1148420,Red wine
19774160,37204,Red wine
20802323,1211556,Red wine
156647651,1708429,Red wine
26681420,1788160,Red wine
1816365,1131386,Red wine
18335121,1256332,Red wine
156320474,1611341,White wine
23597965,3232104,Red wine
103486108,1174755,White wine
14648129,99968,Red wine
19353461,15839,White wine
16277469,7225,Red wine
82593097,1153105,Red wine
14625634,1168444,Red wine
2232450,1546740,Red wine
20504755,64654,Red wine
105864652,1584703,Red wine
99437409,1270807,Red wine
117994240,1675465,Red wine
19949517,1110305,Red wine
144977690,2607394,Red wine
3296239,1864066,Red wine
1246329,1149054,Red wine
22665753,1274868,White wine
14630379,91765,Red wine
23620299,1455474,Red wine
28929876,1173844,Red wine
18967586,1149883,Red wine
141505347,1212519,White wine
14459967,779425,Red wine
155375113,5778001,Red wine
149032156,5091920,Red wine
24480382,1183427,Red wine
16929805,16602,White wine
159829969,5616382,White wine
14437140,13428,Red wine
154718544,5682841,Red wine
1267488,1128162,Red wine
128269716,97836,Red wine
14412561,1286919,Red wine
42103440,1194181,Red wine
20447861,23132,Red wine
46342468,1570737,Red wine
20896074,1117356,Red wine
22937821,1673193,Red wine
1616687,1126221,Red wine
156576579,1173229,Red wine
14204036,1165051,White wine
155674030,5500580,Red wine
49425227,88146,Red wine
18169591,1249693,Red wine
1491523,1163819,Sparkling wine
14891022,1160968,Red wine
14606153,1129616,Red wine
89992836,16470,Red wine
21404184,1176638,Red wine
14527332,1271699,Red wine
27751908,1323147,Red wine
14563458,1181799,Red wine
144596578,3647465,Red wine
2184881,1224338,Red wine
15898777,1152787,Red wine
4037959,1157035,Red wine
1270883,1164872,Red wine
156864382,2342677,Red wine
18473928,1134864,Red wine
38345955,12805,White wine
154563245,1182707,Red wine
15356788,1743390,Red wine
1189723,82235,Red wine
14555832,1168554,Red wine
16706449,1166367,Red wine
19520807,2010840,Red wine
29349554,3071535,Red wine
41034303,3772585,Red wine
100066257,1173544,Red wine
1320869,95918,Red wine
128639063,1282350,Red wine
14389047,1159129,Red wine
17705865,1127731,White wine
15709706,1154423,Red wine
21794799,2405775,Red wine
17055948,2442953,Red wine
14345131,1294346,Red wine
1432063,78408,Red wine
17003480,2653222,Red wine
18394629,2297775,Red wine
14749752,84410,Red wine
1410865,5822,Red wine
18703315,78760,Red wine
14333705,23819,White wine
132540980,3839840,Red wine
14768816,3714,Red wine
1834932,1100988,Red wine
15268805,81650,Red wine
153164498,5486045,White wine
28152703,1243785,Red wine
143614071,2579680,Red wine
19678233,1138914,Red wine
14826904,1143982,Red wine
14560425,27894,Red wine
1346283,768733,Red wine
21215442,1141921,Red wine
156338035,6137184,Red wine
14191218,1177846,Red wine
106956640,1162289,Red wine
14749705,9101,White wine
15299566,71344,Red wine
14770237,1143985,Red wine
87638791,1193795,Red wine
14307157,768734,Red wine
16118805,1308556,Red wine
14396981,1953975,Red wine
22648151,3384194,Red wine
11983065,1614763,Red wine
24957680,1361197,Red wine
14857621,1994790,Red wine
22209330,74338,Red wine
15275607,1162178,Red wine
2272089,78405,Red wine
14223015,1280344,Red wine
1825455,78393,Red wine
15524523,2323785,Red wine
20170512,2155557,Red wine
15272995,1162182,Red wine
25424059,88832,Red wine
14569588,1164195,Red wine
14235476,1166619,Red wine
17628007,22448,Red wine
88788632,1126336,Sparkling wine
14492300,51824,Red wine
14384714,1480684,Red wine
151098355,1217567,Red wine
1585663,13754,Red wine
144063443,1383942,Red wine
30283813,2215914,Red wine
17829873,100463,White wine
40385906,1267378,White wine
142564656,1626208,Red wine
3124092,1135052,Red wine
119504714,84315,White wine
156199520,1148838,White wine
81260139,9192,White wine
80837273,1191616,Red wine
23074290,3413871,Red wine
158389746,4993331,White wine
141391706,2267280,White wine
20260960,1196508,White wine
24765821,2447724,White wine
20349230,2103607,White wine
14758639,1380812,White wine
15327439,1162442,White wine
28873116,1360508,Red wine
10878632,1817679,Red wine
3313391,1175721,White wine
15109714,1754540,White wine
143295900,1169217,Red wine
152966834,5143032,Red wine
4333556,1158424,Red wine
26723297,86685,White wine
105818663,76808,Red wine
1486003,1124967,Sparkling wine
160601664,7297938,White wine
7168492,1365542,Red wine
159769527,1424773,White wine
159427043,92660,White wine
3047501,1826598,Red wine
144051166,1370177,Red wine
161555670,7532630,Red wine
26668589,1256973,Red wine
29518975,1229151,Red wine
97465094,2205116,Red wine
11967855,2494842,Red wine
158689876,1238375,White wine
143975776,2587991,Red wine
49561513,1224743,Red wine
7992393,1577150,Red wine
24652199,93927,White wine
15692378,76193,Red wine
4192123,1245763,Red wine
152871850,1876828,White wine
30340053,1986306,White wine
4569297,2242508,Red wine
14538646,66554,Red wine
162638087,1886488,White wine
2471516,74924,Red wine
146058151,1611772,Red wine
19863504,1237790,White wine
1150867,79633,Sparkling wine
25256516,95943,Red wine
146910198,4826703,Red wine
146283453,1205203,Red wine
150267207,1853512,White wine
29961834,24242,White wine
102074111,89045,White wine
153343320,1141605,Red wine
16186657,1381058,White wine
4564692,1307258,White wine
29679762,1608584,White wine
74748602,3555949,Red wine
144238606,1780684,Red wine
144377265,1768011,White wine
145267755,2458585,White wine
155568472,5956129,White wine
124012605,1742264,White wine
106628077,1141604,Red wine
142812083,1147824,White wine
145089592,4662343,Red wine
13731221,1183546,Red wine
141995680,3944185,White wine
141414641,2099757,White wine
152303958,1550502,Red wine
15131999,1156337,White wine
26206672,1179956,Red wine
4863743,2310526,Red wine
123429540,1195510,Red wine
4224769,1421510,Red wine
124932049,2266723,White wine
18103323,2347117,Sparkling wine
15368529,1275310,White wine
146990111,4309577,Red wine
142925321,1168281,White wine
152627320,5441701,White wine
147717691,1100134,Red wine
5595354,1656320,White wine
142923033,5836,Red wine
150225425,4734179,White wine
2782888,1740128,Red wine
61084306,1840027,Red wine
65026937,1784295,White wine
69698989,2527890,White wine
144796292,2164537,Red wine
1139481,1117680,Red wine
4155360,1707664,Red wine
26744436,14755,White wine
25418376,9190,White wine
98219181,1362543,Red wine
159420865,6994917,Red wine
65560988,1797671,Red wine
21644838,1177312,Red wine
10347093,1389774,White wine
1150817,78077,Red wine
16632094,1218598,Red wine
144141031,3099789,Red wine
144100541,1160761,White wine
18474641,1691007,White wine
21708972,1213195,Red wine
74759376,2394656,White wine
145214684,11932,Red wine
109972800,1478264,Red wine
21273317,2004048,Red wine
15790354,1144482,White wine
3785071,1986230,Red wine
154226856,5226804,Red wine
2220706,1220073,Red wine
3643245,1209211,Red wine
156816352,6256907,Red wine
18229694,1084627,Red wine
15329083,1240279,Red wine
158191373,6644935,Red wine
143728853,1219084,White wine
155700819,5986046,Red wine
163489783,8103001,Red wine
14356696,1175102,White wine
19034997,96528,White wine
156352064,4447872,Red wine
154262110,8786,White wine
14521765,2128377,Sparkling wine
156878906,1516190,Red wine
18023573,7977,White wine
20758224,92708,Red wine
148943066,93224,Red wine
19083157,1237625,Red wine
145113892,2229791,White wine
31777283,1694582,Red wine
18112940,1472562,Red wine
152953888,5515214,Red wine
151386315,1261102,White wine
30494405,1659853,Red wine
13234866,92662,White wine
14879674,1865987,Red wine
151000798,1169302,Red wine
154484902,5692599,Red wine
1666596,1189349,Red wine
16004223,21289,Red wine
151604410,5296468,Red wine
156974325,6297714,Red wine
100950078,22637,White wine
14381828,1581082,White wine
26911738,4988,Red wine
31426383,1252401,White wine
12671019,1084626,Red wine
16954366,1392035,Red wine
21889817,92646,Red wine
16508940,1208138,Red wine
150795608,1148651,Red wine
146353909,4528345,Red wine
19395268,20005,White wine
158608053,6693233,Red wine
16746618,1433324,White wine
143583919,1206702,Red wine
29401027,16364,Red wine
141260402,1808806,White wine
13486850,9206,Red wine
150991969,1117674,Red wine
101173307,26884,Red wine
97683019,3717559,Red wine
21081349,6837,Red wine
124017560,2102810,Red wine
157069784,2453034,White wine
16026447,1218975,Red wine
146992682,4886061,Red wine
19325427,83881,Red wine
149093135,4460210,Red wine
151222112,5133947,White wine
152097978,4695885,Red wine
143821321,2022159,Red wine
146492071,1809626,White wine
17127340,1251812,White wine
22487509,73901,White wine
142812680,1169813,Red wine
16046138,1084628,Red wine
14216980,65154,White wine
142864261,1152789,Red wine
32963930,1519818,Red wine
13282907,1384863,White wine
20516955,1249257,White wine
4568432,6835,White wine
142802627,1531961,White wine
143563217,1917632,Red wine
26721895,1141608,Red wine
12886880,1258443,Red wine
30154713,5713,Red wine
21041492,1236711,Red wine
156755611,5459231,Rosé wine
27693305,1650251,Red wine
142530725,4422954,White wine
22817750,1136310,Red wine
151498687,76807,Red wine
